ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11061527,JA399571,8/20/17 19:30,077XX S GREENWOOD AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,624,6,8,69,08A,1184892,1853974,2017,8/27/17 15:48,41.75446103,-87.59799318,"(41.754461028, -87.597993176)"
11061534,JA399311,8/20/17 17:12,023XX W PERSHING RD,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,912,9,11,59,08A,1161349,1878763,2017,8/27/17 15:48,41.82300514,-87.68358453,"(41.823005135, -87.683584533)"
11061536,JA399363,8/20/17 17:55,056XX W MADISON ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1513,15,29,25,04B,1138817,1899458,2017,8/27/17 15:48,41.88023305,-87.76574492,"(41.880233051, -87.765744924)"
11061546,JA399647,8/20/17 14:00,014XX N HONORE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1163190,1909886,2017,8/27/17 15:48,41.90837111,-87.67595629,"(41.908371108, -87.675956292)"
11061550,JA399586,8/20/17 21:25,010XX N RICHMOND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1211,12,26,24,7,1156539,1906623,2017,8/27/17 15:48,41.89955443,-87.70047723,"(41.899554426, -87.700477226)"
11061554,JA399604,8/20/17 21:25,001XX N STATE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,6,1176353,1900882,2017,8/27/17 15:48,41.88337668,-87.62787438,"(41.883376682, -87.627874384)"
11061558,JA399634,8/20/17 11:00,049XX W FULTON ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1532,15,28,25,08B,1143188,1901474,2017,8/27/17 15:48,41.88568475,-87.74964454,"(41.885684754, -87.749644536)"
11061568,JA399638,8/20/17 20:30,005XX S WABASH AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,123,1,2,32,6,1176882,1897968,2017,8/27/17 15:48,41.87536855,-87.62602007,"(41.875368552, -87.626020068)"
11061556,JA399530,8/20/17 20:00,088XX S ABERDEEN ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,2222,22,21,71,3,1170537,1846028,2017,9/11/17 15:50,41.73298077,-87.65083056,"(41.73298077, -87.650830558)"
11061586,JA399569,8/20/17 20:45,010XX E 132ND ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,533,5,9,54,04B,1185808,1818046,2017,8/27/17 15:48,41.6558487,-87.59576404,"(41.655848698, -87.59576404)"
11061591,JA399677,8/20/17 22:25,007XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1232,12,27,28,6,1171264,1898865,2017,8/27/17 15:48,41.87795517,-87.64662065,"(41.877955172, -87.646620646)"
11061579,JA399608,8/20/17 20:45,015XX W JONQUIL TER,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,2422,24,49,1,04B,1164486,1950995,2017,8/31/17 15:52,42.02114855,-87.67002637,"(42.021148547, -87.670026374)"
11061583,JA399513,8/20/17 20:03,056XX W MADISON ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1513,15,29,25,04B,1138887,1899460,2017,9/8/17 15:47,41.88023727,-87.76548784,"(41.880237269, -87.765487839)"
11061594,JA399690,8/20/17 23:00,064XX N NORTHWEST HWY,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1611,16,41,9,6,1126766,1942417,2017,8/27/17 15:48,41.99832799,-87.809031,"(41.998327987, -87.809030997)"
11061599,JA399613,8/20/17 21:45,057XX S PAULINA ST,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,715,7,15,67,04B,1165988,1866736,2017,8/27/17 15:48,41.78990413,-87.66690798,"(41.789904134, -87.66690798)"
11061603,JA399661,8/20/17 20:30,048XX W WEST END AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1532,15,28,25,08B,1143940,1900542,2017,8/27/17 15:48,41.88311317,-87.7469064,"(41.883113166, -87.746906396)"
11061604,JA399684,8/20/17 22:46,001XX W 112TH ST,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,522,5,34,49,04B,1177321,1830687,2017,8/27/17 15:48,41.69073266,-87.62643909,"(41.690732655, -87.626439088)"
